Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
3705208466,"Jul 2, 2020, 10:35:32 PM",Morning Run,Run,,2990,10.01,184.0,158,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3956837991.fit.gz,,,2990.0,2990.0,10013.3,4.4,3.349,16.9,125.0,6.4,18.4,10.6,-0.1,,,88.0,83.0,,171.0,,,671.0,,,158.0,,,,,,,,,,,,,0.0,,1.0,10030.2,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3667667538,"Jun 25, 2020, 5:41:23 AM",Afternoon Run,Run,,3416,10.01,178.0,112,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3915873086.fit.gz,,,3416.0,3029.0,10010.8,7.1,3.305,17.6,283.0,7.4,17.9,7.2,0.1,,,92.0,83.0,,163.0,,,630.0,,,112.0,,,,,,,,,,,,,0.0,,1.0,10070.2,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3657242573,"Jun 23, 2020, 6:14:37 AM",Evening Run,Run,,3076,10.02,181.0,106,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3904616964.fit.gz,,,3076.0,3016.0,10022.8,8.7,3.323,12.9,399.0,7.3,20.4,4.6,0.0,,,89.0,82.0,,161.0,,,617.0,,,106.0,,,,,,,,,,,,,0.0,,1.0,10054.9,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3621953178,"Jun 16, 2020, 5:36:26 AM",Afternoon Run,Run,,2324,7.53,186.0,97,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3866620727.fit.gz,,,2324.0,2292.0,7533.4,5.6,3.287,7.5,192.0,7.7,17.6,8.9,0.1,,,91.0,82.0,,167.0,,,487.0,,,97.0,,,,,,,,,,,,,0.0,,1.0,7572.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3611081431,"Jun 14, 2020, 4:06:22 AM",Afternoon Run,Run,,4252,12.03,180.0,119,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3855033903.fit.gz,,,4252.0,3460.0,12029.1,14.8,3.477,19.9,300.0,1.6,14.7,15.3,0.0,,,87.0,82.0,,161.0,,,695.0,,,119.0,,,,,,,,,,,,,0.0,,1.0,12077.5,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3611147793,"Jun 11, 2020, 5:57:50 AM",Afternoon Run,Run,,2048,6.81,,,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3611147793.fit,,,2048.0,1982.0,6812.7,6.1,3.437,7.7,255.0,2.3,10.6,11.7,0.0,,,,,,,,,529.0,,,,,,,,,,,,,,,,0.0,,1.0,6835.2,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3575323652,"Jun 7, 2020, 3:09:20 AM",Afternoon Run,Run,,3817,12.01,185.0,198,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3817244381.fit.gz,,,3817.0,3621.0,12010.9,4.5,3.317,58.2,272.0,0.2,42.5,16.9,0.0,,,93.0,82.0,,173.0,,,802.0,,,198.0,,,,,,,,,,,,,0.0,,1.0,12148.5,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3550776116,"Jun 2, 2020, 5:36:42 AM",Afternoon Run,Run,,2317,7.43,179.0,73,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3791363344.fit.gz,,,2317.0,2191.0,7435.0,5.0,3.393,9.9,138.0,4.8,14.2,4.9,0.0,,,100.0,83.0,,159.0,,,441.0,,,73.0,,,,,,,,,,,,,0.0,,1.0,7456.3,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3539143877,"May 31, 2020, 3:00:00 AM",Afternoon Run,Run,,1905,6.33,185.0,81,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3778905337.fit.gz,,,1905.0,1777.0,6338.3,5.6,3.567,6.5,163.0,4.8,8.8,1.6,0.0,,,117.0,84.0,,167.0,,,382.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,6343.1,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3522907238,"May 27, 2020, 10:36:02 PM",Morning Run,Run,,1669,5.37,179.0,55,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3761766873.fit.gz,,,1669.0,1626.0,5374.4,4.7,3.305,30.3,85.0,7.9,20.1,19.1,0.0,,,90.0,82.0,,161.0,,,335.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,5475.7,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3501550043,"May 24, 2020, 3:03:25 AM",Afternoon Run,Run,,1873,6.12,182.0,76,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3739262531.fit.gz,,,1873.0,1745.0,6122.1,4.1,3.508,0.0,111.0,7.7,9.5,1.3,0.0,,,93.0,83.0,,166.0,,,376.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,6125.8,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3429422393,"May 9, 2020, 10:44:41 PM",Morning Run,Run,,3180,10.00,174.0,104,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3663279026.fit.gz,63.0,,3180.0,3157.0,10007.9,4.2,3.17,26.8,181.0,7.3,20.0,14.9,0.0,,,92.0,83.0,174.0,160.0,,,653.0,,,104.0,,,,,,,,,,,,,0.0,,1.0,10121.3,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3416177159,"May 7, 2020, 11:25:06 PM",Lunch Run,Run,,1801,6.06,183.0,93,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3649230089.fit.gz,63.0,,1801.0,1801.0,6063.1,4.1,3.367,11.1,125.0,9.4,15.3,1.8,0.0,,,88.0,83.0,183.0,170.0,,,404.0,,,93.0,,,,,,,,,,,,,0.0,,1.0,6071.0,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3405452206,"May 6, 2020, 2:38:39 AM",Afternoon Run,Run,,2209,7.11,177.0,80,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3638326208.fit.gz,63.0,,2209.0,2175.0,7115.9,3.8,3.271,21.2,105.0,7.6,19.6,18.3,0.0,,,87.0,83.0,177.0,162.0,,,459.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,7190.3,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3363965867,"Apr 27, 2020, 11:44:20 PM",Lunch Run,Run,,2146,7.01,178.0,83,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3594709769.fit.gz,63.0,,2146.0,2120.0,7012.7,4.6,3.308,21.5,97.0,7.7,20.0,25.1,0.0,,,91.0,82.0,178.0,163.0,,,452.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,7061.5,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3354012968,"Apr 26, 2020, 12:16:46 AM",Lunch Run,Run,,1511,5.00,175.0,52,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3584171034.fit.gz,63.0,,1511.0,1511.0,5002.9,3.7,3.31,24.9,86.0,9.4,20.1,15.0,0.0,,,89.0,82.0,175.0,160.0,,,312.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,5070.7,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3344326133,"Apr 24, 2020, 1:53:02 AM",Afternoon Run,Run,,3264,10.00,177.0,98,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3573959436.fit.gz,63.0,,3264.0,3261.0,10005.3,3.8,3.068,15.5,121.0,7.3,19.0,16.9,0.0,,,88.0,81.0,177.0,157.0,,,659.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,10078.7,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3344325159,"Apr 22, 2020, 12:14:24 AM",Lunch Run,Run,,2254,6.94,174.0,71,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3573958900.fit.gz,63.0,,2254.0,2180.0,6939.8,4.1,3.183,21.1,97.0,7.6,20.0,23.6,0.0,,,87.0,82.0,174.0,159.0,,,448.0,,,71.0,,,,,,,,,,,,,0.0,,1.0,7004.1,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3324414093,"Apr 20, 2020, 12:20:55 AM",Lunch Run,Run,,1742,5.28,178.0,51,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3553158960.fit.gz,63.0,,1742.0,1731.0,5283.3,3.7,3.051,81.4,153.0,9.6,47.8,13.5,0.0,,,87.0,81.0,178.0,156.0,,,348.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,5481.5,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3305012780,"Apr 15, 2020, 10:49:38 PM",Morning Run,Run,,4513,14.13,176.0,190,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3532676115.fit.gz,63.0,,4513.0,4464.0,14136.9,4.0,3.166,38.7,211.0,7.3,29.2,29.0,0.0,,,88.0,82.0,176.0,166.0,,,942.0,,,190.0,,,,,,,,,,,,,0.0,,1.0,14230.1,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3296770017,"Apr 13, 2020, 11:05:18 PM",Lunch Run,Run,,1939,6.00,172.0,52,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3524030531.fit.gz,63.0,,1939.0,1927.0,6007.1,4.2,3.116,67.9,127.0,7.7,52.1,33.3,0.0,,,87.0,82.0,172.0,154.0,,,375.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,6243.8,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3286938399,"Apr 11, 2020, 11:45:10 PM",Lunch Run,Run,,2304,7.25,175.0,81,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3513647188.fit.gz,63.0,,2304.0,2297.0,7258.3,4.0,3.16,50.1,100.0,7.9,20.1,26.1,0.0,,,88.0,82.0,175.0,162.0,,,467.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,7441.9,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3277596280,"Apr 9, 2020, 10:42:51 PM",Morning Run,Run,,3224,10.00,178.0,129,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3503776317.fit.gz,63.0,,3224.0,3110.0,10006.3,4.2,3.217,36.7,169.0,6.2,20.0,23.0,0.0,,,88.0,83.0,178.0,164.0,,,637.0,,,129.0,,,,,,,,,,,,,0.0,,1.0,10117.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3269831018,"Apr 7, 2020, 9:59:22 PM",Morning Run,Run,,1985,6.00,179.0,77,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3495597277.fit.gz,63.0,,1985.0,1920.0,6007.4,4.5,3.129,57.0,124.0,7.4,41.9,39.7,0.0,,,91.0,83.0,179.0,164.0,,,395.0,,,77.0,,,,,,,,,,,,,0.0,,1.0,6222.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3236973443,"Mar 31, 2020, 3:56:01 AM",Afternoon Run,Run,,2014,5.86,174.0,59,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3460514372.fit.gz,63.0,,2014.0,1854.0,5859.8,4.0,3.16,26.7,80.0,2.2,20.9,10.4,0.0,,,86.0,81.0,174.0,158.0,,,360.0,,,59.0,,,,,,,,,,,,,0.0,,1.0,5898.6,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3233581703,"Mar 30, 2020, 2:52:38 AM",Afternoon Run,Run,,2491,7.69,184.0,129,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3456916666.fit.gz,63.0,,2491.0,2350.0,7694.0,4.3,3.274,47.0,122.0,1.8,32.0,15.2,0.0,,,88.0,81.0,184.0,173.0,,,512.0,,,129.0,,,,,,,,,,,,,0.0,,1.0,7792.9,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3215315189,"Mar 25, 2020, 3:48:22 AM",Afternoon Run,Run,,1708,5.24,178.0,60,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3437446297.fit.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3205524132,"Mar 22, 2020, 2:44:35 AM",Afternoon Run,Run,,4129,13.42,180.0,194,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3205524132.gpx,63.0,,4129.0,3979.0,13422.9,11.2,3.373,114.2,114.0,0.1,42.3,18.3,0.0,,,,,180.0,,,,1055.0,,,194.0,,,,,,,,,,,,,0.0,,1.0,13624.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3196369381,"Mar 19, 2020, 5:19:09 AM",Evening Run,Run,,3817,12.01,,,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3196369381.fit,63.0,,3817.0,3671.0,12016.3,4.6,3.273,92.5,341.0,-0.2,41.6,13.3,0.0,,,,,,,,,943.0,,,,,,,,,,,,,,,,0.0,,1.0,12184.1,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3187358390,"Mar 15, 2020, 10:58:03 PM",Lunch Run,Run,,1993,6.58,176.0,80,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3187358390.gpx,63.0,,1993.0,1982.0,6583.5,5.8,3.322,14.6,14.6,8.4,20.2,16.7,0.0,,,,,176.0,,,,512.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,6609.7,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3181030938,"Mar 14, 2020, 1:47:03 AM",Afternoon Run,Run,,4130,12.06,178.0,153,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3181030938.gpx,63.0,,4130.0,3725.0,12064.9,6.4,3.239,105.9,106.5,0.1,43.9,19.8,0.0,,,,,178.0,,,,952.0,,,153.0,,,,,,,,,,,,,0.0,,1.0,12299.9,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3176206288,"Mar 12, 2020, 5:21:11 AM",Evening Run,Run,,3817,12.30,181.0,183,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3176206288.gpx,63.0,,3817.0,3608.0,12307.2,5.2,3.411,105.7,104.5,-1.0,49.3,16.4,0.0,,,,,181.0,,,,970.0,,,183.0,,,,,,,,,,,,,0.0,,1.0,12537.2,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3170414477,"Mar 10, 2020, 5:21:30 AM",Evening Run,Run,,1519,5.30,175.0,64,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3170414477.gpx,63.0,,1519.0,1459.0,5305.1,5.4,3.636,27.0,25.2,0.2,14.6,11.2,0.0,,,,,175.0,,,,414.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,5353.0,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3164031082,"Mar 8, 2020, 3:11:51 AM",Afternoon Run,Run,,3891,12.02,180.0,156,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3164031082.gpx,63.0,,3891.0,3704.0,12028.6,6.0,3.247,109.3,111.7,-1.0,50.0,26.0,0.0,,,,,180.0,,,,947.0,,,156.0,,,,,,,,,,,,,0.0,,1.0,12230.7,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3164030066,"Mar 6, 2020, 10:43:09 PM",Lunch Run,Run,,2328,7.09,179.0,122,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3164030066.gpx,63.0,,2328.0,2189.0,7094.5,4.5,3.241,10.0,9.9,10.1,20.2,12.6,0.0,,,,,179.0,,,,546.0,,,122.0,,,,,,,,,,,,,0.0,,1.0,7053.3,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3129861651,"Feb 25, 2020, 5:23:28 AM",Evening Run,Run,,1443,5.06,177.0,59,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3129861651.gpx,63.0,,1443.0,1411.0,5066.6,5.6,3.591,32.1,33.5,0.2,15.2,20.7,0.0,,,,,177.0,,,,397.0,,,59.0,,,,,,,,,,,,,0.0,,1.0,5133.0,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3120937701,"Feb 22, 2020, 2:59:56 AM",Afternoon Run,Run,,3988,12.04,181.0,159,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3120937701.gpx,63.0,,3988.0,3743.0,12039.5,5.2,3.217,114.1,112.6,-1.0,41.7,18.4,0.0,,,,,181.0,,,,952.0,,,159.0,,,,,,,,,,,,,0.0,,1.0,12294.6,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3115946407,"Feb 20, 2020, 5:24:50 AM",Evening Run,Run,,4099,12.05,176.0,145,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3115946407.gpx,63.0,,4099.0,3801.0,12055.5,5.7,3.172,107.3,109.5,-1.0,41.9,17.4,0.0,,,,,176.0,,,,951.0,,,145.0,,,,,,,,,,,,,0.0,,1.0,12285.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3109978916,"Feb 18, 2020, 5:20:39 AM",Evening Run,Run,,1805,6.14,178.0,84,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3109978916.gpx,63.0,,1805.0,1698.0,6139.1,5.5,3.615,36.8,36.5,0.2,15.2,8.2,0.0,,,,,178.0,,,,479.0,,,84.0,,,,,,,,,,,,,0.0,,1.0,6189.0,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3095744828,"Feb 13, 2020, 5:24:31 AM",Evening Run,Run,,2465,8.17,174.0,91,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3095744828.gpx,63.0,,2465.0,2438.0,8177.3,5.0,3.354,55.5,55.4,0.2,15.1,9.9,0.0,,,,,174.0,,,,640.0,,,91.0,,,,,,,,,,,,,0.0,,1.0,8273.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3092520373,"Feb 11, 2020, 5:30:33 AM",Evening Run,Run,,3735,12.04,173.0,154,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3092520373.gpx,63.0,,3735.0,3676.0,12044.4,5.5,3.276,109.8,107.4,0.2,37.1,21.1,0.0,,,,,173.0,,,,954.0,,,154.0,,,,,,,,,,,,,0.0,,1.0,12324.7,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3084093902,"Feb 9, 2020, 12:42:19 AM",Afternoon Run,Run,,1944,6.01,182.0,79,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3084093902.gpx,63.0,,1944.0,1918.0,6014.9,6.2,3.136,51.5,51.5,7.4,41.9,16.4,0.0,,,,,182.0,,,,476.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,6147.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3075827914,"Feb 6, 2020, 3:30:58 AM",Afternoon Run,Run,,2205,7.02,172.0,31,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3075827914.gpx,63.0,,2205.0,2064.0,7028.7,5.5,3.405,59.6,,4.8,16.3,10.9,0.0,,,,,172.0,,,,532.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,6878.9,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3067225861,"Feb 1, 2020, 2:07:29 AM",Afternoon Run,Run,,179426,8.58,182.0,121,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3067225861.gpx,63.0,,179426.0,2670.0,8580.1,6.3,3.214,74.2,,4.6,41.8,9.1,0.1,,,,,182.0,,,,678.0,,,121.0,,,,,,,,,,,,,0.0,,1.0,8753.5,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3049774672,"Jan 28, 2020, 5:16:45 AM",Evening Run,Run,,1822,6.11,176.0,80,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3049774672.gpx,63.0,,1822.0,1741.0,6115.0,6.6,3.512,34.0,,0.2,12.9,8.4,0.0,,,,,176.0,,,,475.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,6130.5,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3046740121,"Jan 25, 2020, 1:06:18 AM",Afternoon Run,Run,,3566,11.02,173.0,155,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3046740121.gpx,63.0,,3566.0,3532.0,11022.8,5.5,3.121,102.1,,0.2,60.6,17.5,0.0,,,,,173.0,,,,871.0,,,155.0,,,,,,,,,,,,,0.0,,1.0,11257.5,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3038128304,"Jan 23, 2020, 5:10:42 AM",Evening Run,Run,,2541,8.03,179.0,92,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3038128304.gpx,63.0,,2541.0,2425.0,8031.6,4.9,3.312,53.4,,0.2,15.2,10.7,0.0,,,,,179.0,,,,627.0,,,92.0,,,,,,,,,,,,,0.0,,1.0,8102.4,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3029709411,"Jan 21, 2020, 5:22:33 AM",Evening Run,Run,,1464,5.01,180.0,64,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3029709411.gpx,63.0,,1464.0,1378.0,5015.1,5.8,3.639,26.5,,0.2,12.9,31.5,0.0,,,,,180.0,,,,388.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,5017.3,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3024090743,"Jan 19, 2020, 3:02:58 AM",Afternoon Run,Run,,2646,8.57,180.0,111,false,,Nike Pegasus 36 Nike Air Pegasus 36,activities/3024090743.gpx,63.0,,2646.0,2635.0,8578.9,5.0,3.256,83.3,,4.8,56.9,18.3,0.0,,,,,180.0,,,,679.0,,,111.0,,,,,,,,,,,,,0.0,,1.0,8773.6,,,,,,,,,,,,,,,,5122537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3015400083,"Jan 16, 2020, 5:12:24 AM",Evening Run,Run,,1974,6.38,175.0,71,false,,Nike Pegasus 35,activities/3015400083.gpx,63.0,,1974.0,1904.0,6380.4,4.9,3.351,36.8,,0.2,15.2,33.3,0.0,,,,,175.0,,,,500.0,,,71.0,,,,,,,,,,,,,0.0,,1.0,6463.8,,,,,,,,,,,,,,,,3819877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3012078065,"Jan 14, 2020, 5:29:33 AM",Evening Run,Run,,1837,6.13,177.0,92,false,,Nike Pegasus 35,activities/3012078065.gpx,63.0,,1837.0,1758.0,6131.8,4.8,3.488,35.3,,0.2,14.1,8.5,0.0,,,,,177.0,,,,469.0,,,92.0,,,,,,,,,,,,,0.0,,1.0,6059.5,,,,,,,,,,,,,,,,3819877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2999945101,"Jan 11, 2020, 12:05:15 AM",Afternoon Run,Run,,2904,8.54,185.0,74,false,,Nike Pegasus 35,activities/2999945101.gpx,63.0,,2904.0,2622.0,8541.3,5.2,3.258,85.9,,4.8,41.6,15.2,0.1,,,,,185.0,,,,676.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,8736.2,,,,,,,,,,,,,,,,3819877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2977101362,"Jan 2, 2020, 10:44:15 PM",Lunch Run,Run,,934,3.06,181.0,37,false,,Nike Pegasus 35,activities/2977101362.gpx,63.0,,934.0,921.0,3064.1,7.1,3.327,0.0,,19.0,20.4,2.5,0.0,,,,,181.0,,,,235.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,3030.8,,,,,,,,,,,,,,,,3819877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2958634370,"Dec 24, 2019, 5:43:09 AM",Evening Run,Run,,972,3.05,178.0,33,false,,Nike Pegasus 35,activities/2958634370.gpx,63.0,,972.0,957.0,3054.4,4.9,3.192,,,19.0,20.4,2.5,0.0,,,,,178.0,,,,231.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,2990.3,,,,,,,,,,,,,,,,3819877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
